SN,Time,TimeZone,In,Out
FB8A8E16,2018-03-16T10:17:03.000Z,+0800,0,1
FB8A8E16,2018-03-16T10:18:55.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:18:55.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:25:38.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:25:39.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:25:55.000Z,+0800,0,1
FB8A8E16,2018-03-16T10:27:12.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:27:12.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:27:12.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:28:58.000Z,+0800,0,1
FB8A8E16,2018-03-16T10:30:07.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:31:59.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:31:59.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:33:04.000Z,+0800,0,1
FB8A8E16,2018-03-16T10:34:27.000Z,+0800,1,0
FB8A8E16,2018-03-16T10:52:09.000Z,+0800,0,1
FB8A8E16,2018-03-16T10:52:10.000Z,+0800,0,1
FB8A8E16,2018-03-16T10:54:12.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:09:34.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:09:51.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:11:29.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:11:29.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:12:37.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:20:24.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:20:33.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:20:33.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:21:08.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:22:07.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:22:48.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:23:29.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:24:55.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:25:44.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:26:26.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:28:51.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:28:52.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:28:51.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:29:48.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:30:08.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:30:08.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:30:09.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:33:39.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:34:11.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:34:11.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:38:13.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:38:13.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:38:16.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:38:33.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:39:41.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:40:05.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:41:17.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:43:19.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:44:23.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:48:15.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:48:17.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:48:17.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:50:08.000Z,+0800,0,1
FB8A8E16,2018-03-16T11:53:24.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:53:26.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:56:41.000Z,+0800,1,0
FB8A8E16,2018-03-16T11:56:41.000Z,+0800,1,0
FB8A8E16,2018-03-16T12:00:42.000Z,+0800,1,0
FB8A8E16,2018-03-16T12:00:46.000Z,+0800,1,0
FB8A8E16,2018-03-16T12:25:12.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:00:14.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:00:20.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:00:21.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:00:26.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:00:42.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:00:44.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:01:43.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:06:27.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:13:41.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:14:31.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:15:19.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:16:33.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:17:43.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:19:20.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:25:24.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:39:45.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:40:41.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:40:49.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:40:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:40:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:43:42.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:52:48.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:54:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:54:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:54:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:54:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T13:55:10.000Z,+0800,1,0
FB8A8E16,2018-03-16T13:57:11.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:02:08.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:02:47.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:02:51.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:04:12.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:04:12.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:05:42.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:06:04.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:09:04.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:15:04.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:15:06.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:16:51.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:17:54.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:18:28.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:20:30.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:20:35.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:20:35.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:21:27.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:21:48.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:23:58.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:25:53.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:25:53.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:26:43.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:30:03.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:30:37.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:30:40.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:31:49.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:33:46.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:35:13.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:38:03.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:38:43.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:38:58.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:38:58.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:39:35.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:42:47.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:45:56.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:46:09.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:46:09.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:47:07.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:48:03.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:48:48.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:48:55.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:52:43.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:55:19.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:56:37.000Z,+0800,1,0
FB8A8E16,2018-03-16T14:57:24.000Z,+0800,0,1
FB8A8E16,2018-03-16T14:58:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:00:12.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:04:06.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:11:09.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:12:50.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:13:20.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:13:20.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:13:21.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:13:20.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:13:21.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:24:21.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:25:11.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:26:32.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:29:23.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:29:23.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:36:29.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:46:09.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:46:09.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:51:38.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:51:40.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:52:16.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:54:31.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:57:10.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:57:17.000Z,+0800,1,0
FB8A8E16,2018-03-16T15:58:29.000Z,+0800,0,1
FB8A8E16,2018-03-16T15:59:23.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:00:29.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:00:42.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:01:32.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:02:09.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:02:16.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:02:16.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:04:14.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:04:58.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:05:05.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:05:19.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:05:37.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:07:33.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:08:31.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:09:18.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:09:18.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:12:30.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:14:11.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:14:31.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:15:06.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:16:39.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:17:20.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:18:49.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:19:37.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:19:37.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:19:48.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:19:49.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:19:58.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:21:21.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:23:50.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:28:27.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:40:47.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:42:49.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:42:49.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:44:10.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:44:26.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:44:33.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:44:35.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:44:41.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:44:47.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:44:57.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:46:11.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:52:18.000Z,+0800,0,1
FB8A8E16,2018-03-16T16:55:10.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:56:43.000Z,+0800,1,0
FB8A8E16,2018-03-16T16:58:26.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:02:22.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:02:36.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:02:36.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:02:40.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:06:16.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:12:55.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:13:24.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:13:24.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:15:03.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:15:03.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:18:20.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:18:52.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:21:43.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:23:28.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:27:15.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:27:31.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:27:37.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:29:19.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:31:37.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:35:27.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:36:03.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:39:12.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:39:12.000Z,+0800,1,0
FB8A8E16,2018-03-16T17:43:30.000Z,+0800,0,1
FB8A8E16,2018-03-16T17:54:46.000Z,+0800,1,0
FB8A8E16,2018-03-16T18:00:12.000Z,+0800,1,0
FB8A8E16,2018-03-16T18:00:24.000Z,+0800,1,0
FB8A8E16,2018-03-16T23:00:00.000Z,+0800,0,0
FB8A8E16,2018-03-17T23:00:00.000Z,+0800,0,0
FB8A8E16,2018-03-18T23:00:00.000Z,+0800,0,0
FB8A8E16,2018-03-19T08:59:45.000Z,+0800,0,1
FB8A8E16,2018-03-19T08:59:46.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:02:29.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:03:34.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:10:14.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:10:48.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:11:31.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:14:27.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:14:27.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:16:04.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:17:16.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:20:02.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:20:42.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:22:02.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:22:02.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:26:28.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:26:28.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:27:45.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:28:29.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:29:51.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:29:51.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:30:28.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:31:04.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:31:51.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:32:38.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:33:57.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:33:57.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:35:15.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:36:50.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:37:04.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:37:23.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:38:10.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:38:41.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:39:13.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:39:41.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:40:06.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:46:26.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:47:48.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:46:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:46:15.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:47:09.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:50:09.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:52:04.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:51:20.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:52:43.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:53:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:53:34.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:54:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:53:34.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:54:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:54:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:53:34.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:57:39.000Z,+0800,1,0
FB8A8E16,2018-03-19T09:57:44.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:57:44.000Z,+0800,0,1
FB8A8E16,2018-03-19T09:59:24.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:02:59.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:04:15.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:05:41.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:05:42.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:05:41.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:07:59.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:10:16.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:11:10.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:14:24.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:15:43.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:15:52.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:17:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:17:52.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:17:52.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:25:34.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:29:34.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:35:23.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:35:33.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:40:10.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:41:30.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:42:23.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:43:55.000Z,+0800,1,0
FB8A8E16,2018-03-19T10:54:25.000Z,+0800,0,1
FB8A8E16,2018-03-19T10:58:57.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:07:04.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:07:16.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:07:28.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:12:23.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:14:46.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:16:37.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:19:31.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:21:34.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:22:54.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:28:22.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:29:36.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:31:31.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:33:45.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:42:39.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:43:19.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:49:58.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:50:54.000Z,+0800,0,1
FB8A8E16,2018-03-19T11:51:56.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:51:56.000Z,+0800,1,0
FB8A8E16,2018-03-19T11:57:34.000Z,+0800,1,0
FB8A8E16,2018-03-19T12:01:19.000Z,+0800,0,1
FB8A8E16,2018-03-19T12:01:20.000Z,+0800,0,1
FB8A8E16,2018-03-19T12:01:29.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:00:27.000Z,+0800,0,1
FB8A8E16,2018-03-19T13:00:30.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:00:33.000Z,+0800,0,1
FB8A8E16,2018-03-19T13:00:37.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:01:44.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:01:44.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:01:54.000Z,+0800,0,1
FB8A8E16,2018-03-19T13:03:45.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:09:39.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:10:06.000Z,+0800,0,1
FB8A8E16,2018-03-19T13:15:40.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:18:17.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:21:17.000Z,+0800,0,1
FB8A8E16,2018-03-19T13:23:55.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:29:46.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:29:46.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:35:53.000Z,+0800,1,0
FB8A8E16,2018-03-19T13:38:49.000Z,+0800,0,1
FB8A8E16,2018-03-19T14:14:44.000Z,+0800,0,1
FB8A8E16,2018-03-19T14:16:20.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:16:20.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:28:32.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:29:15.000Z,+0800,0,1
FB8A8E16,2018-03-19T14:31:09.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:31:09.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:40:07.000Z,+0800,0,1
FB8A8E16,2018-03-19T14:40:41.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:41:10.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:46:42.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:46:42.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:47:20.000Z,+0800,0,1
FB8A8E16,2018-03-19T14:52:54.000Z,+0800,1,0
FB8A8E16,2018-03-19T14:53:51.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:00:26.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:00:26.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:01:09.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:06:15.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:09:10.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:16:49.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:16:51.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:16:49.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:16:52.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:23:52.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:26:44.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:27:02.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:28:11.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:29:40.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:30:19.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:31:34.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:31:37.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:35:47.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:35:48.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:36:40.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:38:16.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:41:44.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:43:39.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:43:04.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:43:26.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:42:53.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:43:22.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:44:31.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:50:57.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:53:35.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:53:35.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:54:28.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:56:18.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:56:53.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:59:32.000Z,+0800,0,1
FB8A8E16,2018-03-19T15:59:44.000Z,+0800,1,0
FB8A8E16,2018-03-19T15:59:45.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:00:32.000Z,+0800,0,1
FB8A8E16,2018-03-19T16:00:32.000Z,+0800,0,1
FB8A8E16,2018-03-19T16:02:42.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:03:18.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:02:42.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:03:18.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:03:46.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:03:46.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:03:59.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:05:35.000Z,+0800,0,1
FB8A8E16,2018-03-19T16:05:35.000Z,+0800,0,1
FB8A8E16,2018-03-19T16:11:51.000Z,+0800,1,0
FB8A8E16,2018-03-19T16:14:33.000Z,+0800,1,0
